goal;target;indicator;series;seriesDescription;seriesCount;geoAreaCode;geoAreaName;timePeriodStart;value;valueType;time_detail;timeCoverage;upperBound;lowerBound;basePeriod;source;geoInfoUrl;footnotes;attributes.Nature;attributes.Units;dimensions.Reporting Type;dimensions.Quantile;ATTR_ENDPOINT
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;566;Nigeria;2018.0;0.98649;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;586;Pakistan;2007.0;6.81569;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;586;Pakistan;2007.0;2.95581;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;586;Pakistan;2009.0;7.72206;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;586;Pakistan;2009.0;2.4423;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;586;Pakistan;2013.0;1.72927;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;586;Pakistan;2013.0;6.00801;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;586;Pakistan;2015.0;5.93511;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;586;Pakistan;2015.0;1.53897;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;586;Pakistan;2018.0;6.44797;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;586;Pakistan;2018.0;1.87823;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;585;Palau;2006.0;36.42292;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;585;Palau;2006.0;38.90262;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2008.0;2.63201;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2008.0;16.25889;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2009.0;5.10678;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2009.0;18.71204;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2010.0;4.7518;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2010.0;18.37929;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2011.0;5.56511;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2011.0;17.46246;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2012.0;5.16893;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2012.0;17.24912;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2013.0;4.96182;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2013.0;17.18515;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2014.0;6.06938;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2014.0;17.88278;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2015.0;4.48981;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2015.0;18.00074;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2016.0;4.89438;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2016.0;18.69681;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2017.0;7.45199;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2017.0;19.49913;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2018.0;7.78095;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2018.0;20.80288;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2019.0;5.7626;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_SOCINS;[World Bank] Proportion of population covered by social insurance programs (%);836;591;Panama;2019.0;21.40988;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_SOCINS&pageSize=999999999
