goal;target;indicator;series;seriesDescription;seriesCount;geoAreaCode;geoAreaName;timePeriodStart;value;valueType;time_detail;timeCoverage;upperBound;lowerBound;basePeriod;source;geoInfoUrl;footnotes;attributes.Nature;attributes.Units;attributes.Observation Status;dimensions.Sex;dimensions.Reporting Type;dimensions.Activity;ATTR_ENDPOINT
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2014.0;58.7;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;FEMALE;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2014.0;95.5;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;MALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2014.0;91.4;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;FEMALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2014.0;95;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;BOTHSEX;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2014.0;58.9;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;MALE;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2014.0;50;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;MALE;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2014.0;57.4;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;FEMALE;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2014.0;53.1;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;BOTHSEX;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2015.0;57.7;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;FEMALE;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2015.0;53.4;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;BOTHSEX;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2015.0;50.2;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;MALE;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2015.0;58.8;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;MALE;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2015.0;94.6;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;BOTHSEX;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2015.0;95.2;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;MALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2015.0;90.2;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;FEMALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2015.0;58.9;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;FEMALE;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2015.0;58.9;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;BOTHSEX;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2016.0;58.3;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;BOTHSEX;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2016.0;58.3;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;MALE;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2016.0;90.1;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;FEMALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2016.0;94;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;BOTHSEX;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2016.0;94.5;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;MALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2016.0;58.2;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;FEMALE;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2016.0;49.9;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;MALE;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2016.0;52.9;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;BOTHSEX;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2016.0;57;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;FEMALE;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2017.0;52.6;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;BOTHSEX;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2017.0;56.3;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;FEMALE;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2017.0;49.9;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;MALE;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2017.0;94.8;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;MALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2017.0;94.3;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;BOTHSEX;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2017.0;90.2;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;FEMALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2017.0;58.3;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;MALE;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2017.0;58;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;BOTHSEX;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2017.0;57.6;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;FEMALE;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2018.0;58;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;MALE;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2018.0;57.8;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;BOTHSEX;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2018.0;87.7;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;FEMALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2018.0;57.5;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;FEMALE;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2018.0;94.6;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;MALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2018.0;93.8;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;BOTHSEX;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2018.0;49.7;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;MALE;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2018.0;52.5;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;BOTHSEX;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2018.0;56.4;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;FEMALE;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2019.0;52.6;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;BOTHSEX;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2019.0;49.6;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;MALE;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2019.0;56.7;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;FEMALE;G;NONAGR;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2019.0;93.5;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;BOTHSEX;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2019.0;87.8;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;FEMALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2019.0;94.2;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;MALE;G;ISIC4_A;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2019.0;57.6;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;BOTHSEX;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2019.0;57.8;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;FEMALE;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
['8'];['8.3'];['8.3.1'];SL_ISV_IFEM;Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%);4877;484;Mexico;2019.0;57.5;Float;;;;;;LFS - National Occupation and Employment Survey;;['Repository: ILO-STATISTICS - Micro data processing'];C;PERCENT;A;MALE;G;TOTAL;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_ISV_IFEM&pageSize=999999999
